paper_id,change_type,expected,status,old_record_sha256,new_record_sha256,notes
CUMCM-2002-B-009,CHANGED,1,EXPECTED,ED9563F4893EEDFE327D9728EDB18484DFDB0BA05E0EE279B040F1C24F8DA647,E1EFABBB794524292CCF0322996607E28CB347AA42FFB17288F90EB7F7A76CA3,G11 repaired formal artifact projection refresh
CUMCM-2003-A-002,CHANGED,1,EXPECTED,39F5EE12EF77AC57FF3A9289AAFF4DA30328A7DD66CBFDA46EE898624D4956D4,365FE7A5563E00816D7D5171867E2AE3B40A0F9202AC29622B81089EC4FAD546,G11 repaired formal artifact projection refresh
CUMCM-2003-A-003,CHANGED,1,EXPECTED,16F3257375F523727DB209FEFA6F576A54AD0E7FE7FAAB9667B6E355DF17C61D,29AB7FFC884FD68EB18BE7A701E23B8BCCFF932CE72AFB2F78773BBBE795868D,G11 repaired formal artifact projection refresh
CUMCM-2003-A-005,CHANGED,1,EXPECTED,07B77FC43D5121DC961D7C8494C1D3EAA119B95F4214E42AE6723E234DD8D2FC,513DCE6E49E57610E2EE16201D5EB769AE3EFF02463822817C372BCA013D9531,G11 repaired formal artifact projection refresh
CUMCM-2003-A-006,CHANGED,1,EXPECTED,3193387A662FDFBB44BC079BE10FEF310C04DBF4C172CB2B11F734C09AC4FEFA,2CC53FD5A603275EB5C96C4F7B804BBC824273533F2384743FDF1185A8C5486F,G11 repaired formal artifact projection refresh
CUMCM-2003-A-008,CHANGED,1,EXPECTED,F88469E626408B4624E0C99A6D7D359D0D77763DA2CAA1628C1C6142D03C8FC3,4D38B4A7FE84417CAF1ACEA38FB471EEB200C1080462D309DA3E227F843A6208,G11 repaired formal artifact projection refresh
CUMCM-2003-B-001,CHANGED,1,EXPECTED,BE6396081A0CA54A8858C40921627C605932ABADBA23F156A1F3487ABEF2791E,87AC2B521228967A8DBEF519728F5F49EC3C27E5AA0FDDDE8262C6F2BB8DA47F,G11 repaired formal artifact projection refresh
CUMCM-2003-B-005,CHANGED,1,EXPECTED,8F5D5F558217AD49CE3BAC821A8F383696DD4D0FA6CD59CFC2972C24AF7736F7,8EC8D5D4A3C017D63241500C49E44314C072F72A8C55C12EE77AD0A98A9F494B,G11 repaired formal artifact projection refresh
CUMCM-2003-B-007,CHANGED,1,EXPECTED,82DB546F1398D11F4B1751204FFEB5FE39A5C1492C2B1B510B2AD48451EE3E98,5654D42AD2C52D922DE445FB5AA05D42803E7179E65370F8334E439DDDBEDF85,G11 repaired formal artifact projection refresh
CUMCM-2003-B-008,CHANGED,1,EXPECTED,66F4901A3B8464A48359F30914293C71416FBF64A41E1A50B2A28B78E3967CAA,D2FD38AB46F909C0DB73DF8A5BDE3E243EF569A04095A3B1E6551B63F0B97AA0,G11 repaired formal artifact projection refresh
CUMCM-2003-B-009,CHANGED,1,EXPECTED,A007288E6F9E84CC73C4185CBDCA71F794305B0EBE7A84B8915BB7182ED3E7F7,C787E89D8F5107C0A353EF3C450D1832373A69C462BE771387B45B10D4CCEB96,G11 repaired formal artifact projection refresh
CUMCM-2003-D-001,CHANGED,1,EXPECTED,B0F792013F11EC7EE0C3DA0CC72DA027A0C59D03A4E8F890BD7BD730A3B0D0B8,CFF4C73CA6F490DED63D40D820A5E0FB36E0207F4311D0BDBE426459AB667DC1,G11 repaired formal artifact projection refresh
CUMCM-2003-D-002,CHANGED,1,EXPECTED,1962DD3F7D2E69EFA12170D5D6AECF185DB918460FCE021B7F4BD6062167B991,579C184F519D989E08793C47AE9A3F5DC4ECFA4CA0064483A5A342AF3C79F3FE,G11 repaired formal artifact projection refresh
CUMCM-2003-D-003,CHANGED,1,EXPECTED,0DC1562F521F7FCAFF8EDC438D7E9D751CCA9ADF286F9D8F715E48EF08DECFE9,1EA23AAEA6EE9BB762623C106E9F567454662E2575A0CDAAD6C63962C45433F4,G11 repaired formal artifact projection refresh
CUMCM-2003-D-004,CHANGED,1,EXPECTED,DFDEC01172B56D3673FF5D8B3B26678903D3FD1C94232545AAC535C8BB1A1874,DDC17B2E960B9C70585B0B919776933BBFEFACA0112F1C92EB1D6C06B0D4BCC1,G11 repaired formal artifact projection refresh
CUMCM-2004-B-001,CHANGED,1,EXPECTED,1E89A4B82827D2A8A8A57BB6FCAF8AC80D3FD73C49F5F8B5B54DBB0DD6995827,6C049C109981589D0DA2273BC978A186CAA4B751246617A855FEE61EB621753D,G11 repaired formal artifact projection refresh
CUMCM-2005-A-001,CHANGED,1,EXPECTED,8EB684059F9755FA28AACB73B2D982E2B66209EA564C48A1343301CB2396F7A6,3DA6B48D598A29121F1411CEAC5A4D69221A0ECE5112FF96C8FE5C1F1B745C73,G11 repaired formal artifact projection refresh
CUMCM-2005-A-002,CHANGED,1,EXPECTED,ECA6319C2194F05209F695F79F86661B7385A970AB8A9E31F6E6F111594E8CDC,7724E3699F1BBF3EEC0AC7B242E8110300C87E546CE9D2B2DB8909490E2FD03E,G11 repaired formal artifact projection refresh
CUMCM-2005-A-003,CHANGED,1,EXPECTED,CA1A06CBCBE9EBBDB8152B7CF62ACAB2D09F29C8E659E6094A87E398D05D1370,B4246C4AF020A8AD4A925F74D2C955541AFAD0ED98037C768FABDAE65D991F4A,G11 repaired formal artifact projection refresh
CUMCM-2005-A-004,CHANGED,1,EXPECTED,CA4AC7A30C026DCB9FA185344409415C049ED004C4303026219F8D4D67D4D081,351C47845E5093F6F17B6934785D541D9E6DEE1E8DEB04466CEB57F02074C5FF,G11 repaired formal artifact projection refresh
CUMCM-2005-A-005,CHANGED,1,EXPECTED,327999BF883C3AACEA85F77CCA6DF0277901C2968BB7AE77DDBD891F6B34A4E5,D94F0E316F0F53CB23FA359224A4C89048A182716476096A8CC9694D5C742705,G11 repaired formal artifact projection refresh
CUMCM-2005-A-006,CHANGED,1,EXPECTED,29784851119C23E3794A53489217CD28276F757E15679F9F942DCF1FDB6A3CE5,B443D290311490478473A14D6A5602EA16E4E2B012F4E5B50C412AC306A013BE,G11 repaired formal artifact projection refresh
CUMCM-2005-A-007,CHANGED,1,EXPECTED,115FA27D452F8B746117F407EA26C9B54EBCA94991AC90F65C313F071780EC83,D370E654D4FE972FEE3B996E0225C637EAF43FDFD36726478E5BE8DCC0246091,G11 repaired formal artifact projection refresh
CUMCM-2005-B-002,CHANGED,1,EXPECTED,1AF878B401AA65A85FDB88B4A13E5184F1E946ACDFE11CC879F0CC43CDA5F5E3,440142623B22AE7E04C8D079841B92BEB4FF53A83906053E680C8E9EF8B307AF,G11 repaired formal artifact projection refresh
CUMCM-2005-B-003,CHANGED,1,EXPECTED,36150E3FF5F0707E2DCC3EE7714D85D1BC749841C0C7E7E2B0E58972EC57B066,30FFB31E605A9E45953E2FEBAA188A01B000C63772686E9BFDBAAAB6890FD48B,G11 repaired formal artifact projection refresh
CUMCM-2005-B-004,CHANGED,1,EXPECTED,4CB8D9583EBD2098CBF22BF3C00DD03C5A7278ED472047F8D98675127F7A71E2,78B030BE3209A94DA19EA9667B7267312593F6CFCA2521DD2937FB5C1F2AECAD,G11 repaired formal artifact projection refresh
CUMCM-2005-B-005,CHANGED,1,EXPECTED,F3F43F05596575AF401688453C99E20982493B8E79F2E98D203CAC0E6D003BBF,221DDCAD4D7F15045485DEB6834C0C3D4B9D4E8A635F51747A811BC12A280F13,G11 repaired formal artifact projection refresh
CUMCM-2005-B-006,CHANGED,1,EXPECTED,C789989B259F179EE3CFFE1C0E20CFDBA9F8E25CA0AB8844981EA9D6804DB49E,0055D727BDD7EF657F20FB67EFDEDBA1F7B621C78A837DFA6510941F7044B914,G11 repaired formal artifact projection refresh
CUMCM-2005-B-007,CHANGED,1,EXPECTED,CE101EBA385892D213BCB501CF053B0607CCC2A2BFE25B3BB291B93CA5075842,6C7B099B2D2EDAF8E3A2025911CD74883FEF7FCCB0D81F3D01E17E7E17BB5529,G11 repaired formal artifact projection refresh
CUMCM-2005-C-001,CHANGED,1,EXPECTED,166B492B9AAE605EE1BC2AA7D8C5C127C30D057E4C9233909D4E000456542CB6,BEF030336E72A2C19CC7848723A68F6347BD9A5E166188FB87840122556A1BBD,G11 repaired formal artifact projection refresh
CUMCM-2005-C-002,CHANGED,1,EXPECTED,A91A21BE0C2167BEEAA24028B39F1B57CF181D2C876D8813B2E1FE1AB9499483,947D52AFECAA3211A171C93C03734A628052E5AE48BBFA3E45DF38B2C02587E0,G11 repaired formal artifact projection refresh
CUMCM-2005-C-004,CHANGED,1,EXPECTED,4DB5DCE89CC724FD038C7770940358476A76BBF9977A14A0243F4B6A41C27AB5,B3A059541321FFA07DE88B46FBA55E768ADC7038D94D44B3CCA24A8B3713D1D1,G11 repaired formal artifact projection refresh
CUMCM-2005-C-005,CHANGED,1,EXPECTED,E566D5B40699C92714C9DCC234F6EDA10222FF8B8ADF11CCBEE6C31D87532957,A8FAC6F337FCA333DC778A50D59A29F433A3FFE9DB2EF544A794263B2A0105FD,G11 repaired formal artifact projection refresh
CUMCM-2005-C-006,CHANGED,1,EXPECTED,BE89DDC606F118FB5349E5EF0A4B1D287D033303ADD03A66CC9359FDA34A26C5,C42DFFCC3453DA707EFDAF4A0AA76FE67B78498C1E1CB69DDC6CEF28CC5021EB,G11 repaired formal artifact projection refresh
CUMCM-2006-A-001,CHANGED,1,EXPECTED,919F61BA80907A3F2D4BDB8AF4962F4C262D037DAC878B5229A0BC4E78DB6388,510943D8B67C5AFF4B7A04BA6DBA307CE7D6089DC3FAB432BC9AA2200751656E,G11 repaired formal artifact projection refresh
CUMCM-2006-A-002,CHANGED,1,EXPECTED,20332383D9A22A92E85F9E90013D35360629F6178EC11F6D8CD0376A961F5598,C29B1CFE1A009D3AA90311F044EDD724B30BFDE71FFDF045C4A9C4B1E695C518,G11 repaired formal artifact projection refresh
CUMCM-2006-A-003,CHANGED,1,EXPECTED,6F536FAA14BE56B01DA466F8E3FC568ED3B00CB686C390502B8ED9F811ED13C4,2AE278F28A06A8C5B53B9B2A26CDE9762936351F3CDAC3F67870636C49D09674,G11 repaired formal artifact projection refresh
CUMCM-2006-A-004,CHANGED,1,EXPECTED,A91B1AE5F63762E97594AAEBF2687B5A37AC2B12F0A7543896C59E6B03509316,0F0812D65E6856C195E3D16E717AF33D9D797FD9D85E86893863D505B373B813,G11 repaired formal artifact projection refresh
CUMCM-2006-A-007,CHANGED,1,EXPECTED,41423CE7514B482A0E069EA249BFBD590BE305BE9448BBB394D5F0EFDA4D9FD3,98EAEAD48F0E4EEFCF875BAF77CCEDF30C0A84D9F791AD037475E558B8559274,G11 repaired formal artifact projection refresh
CUMCM-2006-B-001,CHANGED,1,EXPECTED,B951095A626E806A439521A9B6D49EEFAFBC845F470B52B898540D6AFFE2C653,B5D3BCCBB9BDAD28FF411ADE9E4D38F35E00649620321CD4BE149A9524C8DE16,G11 repaired formal artifact projection refresh
CUMCM-2006-B-002,CHANGED,1,EXPECTED,BFE19F417AFC12F0781145ED81AE009C0216F76286B325433D94315BD3C195ED,0E3A179E248266730E977476635CDA15072D7B3729A3A38B269A90C9EFE14987,G11 repaired formal artifact projection refresh
CUMCM-2006-B-003,CHANGED,1,EXPECTED,831F88B205349352D553D02934C46D4CD16A9DF877DABDE273B7086EE614A9CC,739D0A1600B85D919645F57271DF66A0CB0462EF301E4FF54F9046C172055EE2,G11 repaired formal artifact projection refresh
CUMCM-2006-B-004,CHANGED,1,EXPECTED,E59D6B4A46D9A441DC67342520037C8668739798A4DCA4C0BAE7B0F64D002A28,C6BFA2E9C4EE6F5F4776E37548F9B6D147EFC20543D2DCE8264342D59C64150F,G11 repaired formal artifact projection refresh
CUMCM-2006-B-005,CHANGED,1,EXPECTED,56295C0EBAF36B2C03D15A258F51DE32B146DB5BB4C509DE86AC2CAED4E00873,F46ECAE08E3C64FB96E4989F28F9DDC15B78EEF5F76954268FC01B230A668304,G11 repaired formal artifact projection refresh
CUMCM-2007-A-001,CHANGED,1,EXPECTED,92EA85D3331ED5822A3B622B94383C7C6F5098EED1724DA871E14302B2F0417A,12D3B5C3D097F457D6388371B4A6233CF4031CA0AB6D2053D533A3944B76AB2B,G11 repaired formal artifact projection refresh
CUMCM-2007-A-003,CHANGED,1,EXPECTED,8746FC6E2ACDA534965B779B256F0C73637FE6BFEDB820A5E2831F584D9FDB77,E9A50FE920D861FA0C54B04B1D03ABC6A17F374E9BF24615960F84294C49E7B7,G11 repaired formal artifact projection refresh
CUMCM-2007-A-004,CHANGED,1,EXPECTED,10FC3ECAA53131C76894FDA5D6D885B2C65A6EC9FA6E278E7760D05F204E1179,5AB2412BFC13FB0D86FEE4BAD281C45A1CB405EDC624FCB5E62DF3D65C4985B7,G11 repaired formal artifact projection refresh
CUMCM-2007-A-006,CHANGED,1,EXPECTED,8903EC3F4EDC4AB82C2CECBBBDD9474C6CA8F584F49EB68E18BCAA7734B96D81,D093BD8110053E108FEFD89C595EB5B8AA2B063FF04D1F97616517EE920A0E8C,G11 repaired formal artifact projection refresh
CUMCM-2007-A-007,CHANGED,1,EXPECTED,6E6141092C5BF711BE57D9E1A852CFBC8EEB1D0E5CDBCCCE029266D11409E478,DB111D0C582044DFE6C96908A4F1103B5B916663A9011022F389014F3DB1651E,G11 repaired formal artifact projection refresh
CUMCM-2007-A-010,CHANGED,1,EXPECTED,E7AC712F4521DB8D5FB264AA5AC4AF67E8AD2B92ECD6D681B60FBC5BE0B8EC31,4AAD590C90DEA5F4C1149B962D5437A452CD861416C8C9032409421230B61A6B,G11 repaired formal artifact projection refresh
CUMCM-2007-A-013,CHANGED,1,EXPECTED,DF8C2FF3BF9A380F66A74E85838DBF9B58061395DB2D31681AB3219DC3B460EF,2B2AAF948F2F7B28607B3B1FFCA25D2F11027D54FADBF0D6592576D799CAD9D9,G11 repaired formal artifact projection refresh
CUMCM-2007-B-001,CHANGED,1,EXPECTED,7CC044ABBFAFE1B048569FB15D786CBA57D1A45949D3C887DE982F132DA6CDA0,6FE98CCEFF62BCDF5DED7D2F2B4ACD98DE03A4AE26D9E9C0A28AA47CFBBFFC3D,G11 repaired formal artifact projection refresh
CUMCM-2007-B-002,CHANGED,1,EXPECTED,EE11CD5EF504F6F7CDF2F08D34842DD72A1FDB1017B2745DA6327A64664F3373,0DA0DED972249307702FC58D5399FEA006CA695FCBB4F8FA3B35CBCB59635240,G11 repaired formal artifact projection refresh
CUMCM-2007-B-003,CHANGED,1,EXPECTED,1B8EB8A67C1B7A6E85B1A34A66354FF6FB4BAA924C79088B9D3DAC97C9E1BEB9,E259A774F8AA2DC975F06B622E333ED688FC995B636DCE63A6CD8B4D65BFBFE4,G11 repaired formal artifact projection refresh
CUMCM-2007-B-004,CHANGED,1,EXPECTED,8DA3A0E64F12CAD4A810E8156F4F8D2E0DCAFE42C919C4158201D028AA5B2C00,4FD089CE7FF458292CBA418CE1934FCF75EFE3FB96BF28CA45E0E2DDB62C06B9,G11 repaired formal artifact projection refresh
CUMCM-2007-B-006,CHANGED,1,EXPECTED,B129DD463ED6ACFA88D8AF01ED495892F9A06904E7445B2847D475418B21087E,FC4D9C7D6792931A401DB15EB8A0B235B784A702301EC810A57199940870B77F,G11 repaired formal artifact projection refresh
CUMCM-2007-B-009,CHANGED,1,EXPECTED,68D812CC3ACBBE06031F25EB7D1B7630D6623F5B91926626ABB3B4AC8F4A3486,0B1A1EA0737F6C9663524F1E7458CEFACE6ABA316AAAA7FDBC076F3FA2B4D614,G11 repaired formal artifact projection refresh
CUMCM-2007-B-011,CHANGED,1,EXPECTED,FA52DE6A46D41961B62F3BFD78311BCEEF644124D9743B890C6E9F84CFEC4BBD,43E6E840A406F04A98083ADF160CEC86B6843FE252437105C8EE3FC23477F3E7,G11 repaired formal artifact projection refresh
CUMCM-2007-B-012,CHANGED,1,EXPECTED,AD5D2461C2AC45CF92CA429F5E7E6ABC909A56DC2289C7E0B6D2DFB7A2F2975B,4BB5A8869FBD2A395C6C62725CD0FE60E39BDB4F463467161455738D5D66681E,G11 repaired formal artifact projection refresh
CUMCM-2008-A-002,CHANGED,1,EXPECTED,3C01E825B18C9FB0A2BF3A653A155301134C015B5CB796ED311FE8CC577FC238,EA0E7198A8AAC8EBC702E607D3BDA98CD8AE8EDD692087F44B85AF14B5869DCD,G11 repaired formal artifact projection refresh
CUMCM-2008-A-003,CHANGED,1,EXPECTED,B6F2C7FA2CC0B01B7A39963D3E089D848E684FFB0BA94D7C012F48D845CBB980,71D232CE70CB3D2B8D361B86AA1642DBEC94E66BA41281234F2B51E81280C6AA,G11 repaired formal artifact projection refresh
CUMCM-2008-A-004,CHANGED,1,EXPECTED,0A70B203EA07FA705BD8096652E0CA5C467CC76897DA164D7F65E49E9E83E469,4B768416EFC7D8FD812ADC185023F5885275116F2519C5212BC18248A8E97061,G11 repaired formal artifact projection refresh
CUMCM-2008-A-008,CHANGED,1,EXPECTED,8990229A9A5C7E09FDF83B556B82A98890976B8B17503A48BB7CD9ACBD385C97,3B9D9707F046A97CA9E376BDED74C0730B708D37833296E691179E1F9B7B1EB2,G11 repaired formal artifact projection refresh
CUMCM-2008-A-009,CHANGED,1,EXPECTED,4CDE8D7E5C1BA656AB6E543B237BC63B534B28565C7B5D30E188E038AF8CCC92,14154840E29D7E930377B0BFEEBB1AAC98B0510089FF8420FDCA550F25818EF7,G11 repaired formal artifact projection refresh
CUMCM-2008-B-001,CHANGED,1,EXPECTED,085799D620BA4C8BC4CDDDEFA401FB7271C992D42C393A3E75A123D76B67F2CF,9460BBFC49CC15EC576859AB0DEEDDD228E2F807B38530AFF940BA0E4BDB4DC2,G11 repaired formal artifact projection refresh
CUMCM-2008-B-002,CHANGED,1,EXPECTED,6B3E2E27C4D7DF2C8C1B72BA75A2B449D7C49ECE021A19ADD2BA18B3C3C98A05,C3E9898FDC541086F4ABD17CAA829AD49221C6D87D734616BBA3EFEE97A964FC,G11 repaired formal artifact projection refresh
CUMCM-2008-B-003,CHANGED,1,EXPECTED,C035A18DDE98A404A5D9D49B0DD0049BD4BDCEBD464AA2B5FB864E2E97B13D03,539CCC79854C5CD3E576F84129F2CFDDE23013F002D346F0E15C41CD13BAD957,G11 repaired formal artifact projection refresh
CUMCM-2008-B-004,CHANGED,1,EXPECTED,6ED99F9BD57B6502CF22F15F6D9D7A57AE2F6B292CC17C72875342E9B737788D,075051BCE9D5B6B7449E749B3FA26F2400F8F5EBF9B02A8C32F89BC9EABE8A32,G11 repaired formal artifact projection refresh
CUMCM-2008-B-005,CHANGED,1,EXPECTED,A424941D473776BF6F38DDCECA986018DBA19AF8C0BE5A85D72DE03712E6BB88,0293DFF0AA105DFA11D03D58C3F6C614D0164208E716C0AA620C58339CBADF9A,G11 repaired formal artifact projection refresh
CUMCM-2008-B-006,CHANGED,1,EXPECTED,E342F8476D7D48FE35D4A407EAF86BD8C5F6B2A5160A410BCA9DAE1E551A7CB9,1037C5818C42231C666D9805BEC169E1A8586FA4519F46D1B7D7F8C592008369,G11 repaired formal artifact projection refresh
CUMCM-2008-B-007,CHANGED,1,EXPECTED,AE173874677624291C02DD2595B3B268D7C0D55438C4B735BE0397841BBDB120,53A6091F478AEC5F74F91C37DE1BD48C739F6A9ADAD353ECB5EB9E6A4E12D97F,G11 repaired formal artifact projection refresh
CUMCM-2008-B-009,CHANGED,1,EXPECTED,9C9D65F67BD1FCB82D878B7DD4B21D21A9081891EBCE3F2D6A46DBE9038237F0,B4D72764592F6660BE6014DA61CAC90C8DC1A882AA4F6B9609B1C43B220A1690,G11 repaired formal artifact projection refresh
CUMCM-2008-B-010,CHANGED,1,EXPECTED,AAD01A699A019D9898ED39AF2D5D84654951885496C45C5A7E36A51500D55C1C,D48FDC665D0E1FBA774E152C2842CB32C624019EEF5BC40C7E266CB1E2A3B5F5,G11 repaired formal artifact projection refresh
CUMCM-2008-B-011,CHANGED,1,EXPECTED,9176D39CC99C866BE48A68171770D024773221EACFBF2DD9CAC5D2975EB1681D,3483596E343E4FADB24DB1DD39836563B7A1E92602BFF3464BF1A7B73C604235,G11 repaired formal artifact projection refresh
CUMCM-2008-B-012,CHANGED,1,EXPECTED,32903D0BE04457AE41B961890CE87943EEFAA21BB0EDC31CD627D4E71C9BFCF0,BA19739AA861129AF4BE6DEAC224390D2E4EA4CBEFA285C52BAFCD97889014B2,G11 repaired formal artifact projection refresh
CUMCM-2008-B-013,CHANGED,1,EXPECTED,375A7E286FEB3012F084AEA2F34779EA3FFC7DA0F2F5DBAEBD0DFCF1789F4EE0,C272FA7BBDB3ACE764C3B237381109E39D350A247E9800BC96BB37D2F5A07F2C,G11 repaired formal artifact projection refresh
CUMCM-2008-B-014,CHANGED,1,EXPECTED,6249D65C4A873F95BDD5D8107AB17EECBB342F41AF9C80A3C49240173FC33C1C,55D4AD5C9066DE5FBBF6003AA98C4B3A5963DAA4C46CE1592891C1D546576A4E,G11 repaired formal artifact projection refresh
CUMCM-2008-C-001,CHANGED,1,EXPECTED,C537EBB6415827C184FC8D990CA8A9ABF9FF151B98D1ECDDE4BE33842BAF52D0,4493D339B6775818EDBFC70605F7ACF73591F79E51C084C30F663515AD75683F,G11 repaired formal artifact projection refresh
CUMCM-2008-C-004,CHANGED,1,EXPECTED,BC135F5B4C041CB0FBFC9398483A5347B0C1C6DD03DD9EA72B8DF47A00299B23,CF51A187B576D55E99830ECFD7FCFCA8AB0E6BA3615F0CD6DA9735E45F9A9EC8,G11 repaired formal artifact projection refresh
CUMCM-2008-D-003,CHANGED,1,EXPECTED,D812A5070FAAE4415EC6A795151D13161072D3430A3692C6CBC2F569130203F1,CEBDA6969F2B61411DEEC2F8750323251DE96C2E8420B7C058AD37CC492C292C,G11 repaired formal artifact projection refresh
CUMCM-2008-D-004,CHANGED,1,EXPECTED,5167B432B64AE55D762A72FE0D30842C41BC38C322C055672E8E04648EA07D15,7FB27EE4FDBEDBF0B4CB1DB8631C13BAA84E4A854A8D4217302D1A95D5A2D520,G11 repaired formal artifact projection refresh
CUMCM-2008-D-005,CHANGED,1,EXPECTED,30B2F5C1332A21CDBE07D117DFF4A3F238BBA156993D9511C0FAE1185A8FF9E8,20D8825B9487A528CC186E8FA1BD96923B0D67E94C0B0828E5A19A0EF1694C65,G11 repaired formal artifact projection refresh
CUMCM-2009-A-001,CHANGED,1,EXPECTED,7D225491B45C4259F7BBBD13D95C9DA84D88A50AE5FDE1E4630B86CF0A164359,FE9905C2682A70FDD2197A7E7D7874764CEE425B3D4AE847B9E4883A84DA68BC,G11 repaired formal artifact projection refresh
CUMCM-2009-A-002,CHANGED,1,EXPECTED,52FE48002F75F38FE63AC9094728436DB0017D3BE9CDF119AA32FF4E2C185E7C,9669D17FCAFD1CEB307FD8EFF9D1B223594751D9759E9D8D444BBA403AE1DA5E,G11 repaired formal artifact projection refresh
CUMCM-2009-A-003,CHANGED,1,EXPECTED,4321E6E8836AFCBDF4F8478D4ADEDBCB789FD8824FBD6B346F2A4D53FDFB850F,C6C7BE5DBE4B4D8DAB68F5B2096133B4BC8DC0E1DA55244F1C65D739787C245B,G11 repaired formal artifact projection refresh
CUMCM-2009-A-004,CHANGED,1,EXPECTED,20C10A3C3C3A5FD79E3E982C2BD1BBBBFC0FD1BC51BB36D1FECCE7FA618FA5A1,57AB70C82B6119762BF28CE2A322EB058A19E824A3A1803E645EEA6EEA332351,G11 repaired formal artifact projection refresh
CUMCM-2009-A-005,CHANGED,1,EXPECTED,9B7AD101767F61D5D940400B8977DDE0A08922EA8F1F230048C2FE5EF3A84AB1,5DFA91A026A7A042942C4280C4CE21AA15CF794507D7A85FFDF4DB94E3119E8D,G11 repaired formal artifact projection refresh
CUMCM-2009-A-007,CHANGED,1,EXPECTED,4284BE0552862046D6441E7B1B383DB591C0B6F5FC2C4A71D07AD9A800542AED,7DD727599E9729DA8CF8E9A3017ED29EC69CE1714676F454B099FE25DAA68346,G11 repaired formal artifact projection refresh
CUMCM-2009-B-001,CHANGED,1,EXPECTED,4BF1A21936B57CC6A5AB386384515F863CCBAFF85FE937365E927A01680627D8,262D6DFE0E203F9F11A3018FCF750135B4ABF2BE526B984769CC6DE56267622F,G11 repaired formal artifact projection refresh
CUMCM-2009-B-003,CHANGED,1,EXPECTED,05AA2561D1CC9C1EBE7824741179A956D5E48C749D327396CA324C27B67B71D4,F1663460DD3A9B9F23EF040C8D3302980C282DCBD691359C62E13A7F896D3787,G11 repaired formal artifact projection refresh
CUMCM-2009-B-004,CHANGED,1,EXPECTED,FFB992FFE2C3F820276991D03D0C89D4D462023F05B95B3F2506DF4156A02172,59EF7B05D14F3865F0954DD073EA7E0C81A01025AFCA9CDBE740289779EFAFEC,G11 repaired formal artifact projection refresh
CUMCM-2009-B-005,CHANGED,1,EXPECTED,175292CB598B953C22643DCB0114A999209C148D69245B41012EF79CF30D3EA5,7A6ADA5B1AC129C1FC5490B2B78C0D5AAC3DE0B271C7C6173DE8EDD09BA6122E,G11 repaired formal artifact projection refresh
CUMCM-2009-B-006,CHANGED,1,EXPECTED,B946117AA4A28C12A9FE346E8340EB1EC9AF40ADE503572A0464AFB6B27365D2,49718F425FC99A47CDA52A53313D3040FC21DD526C64A9440F89FE48B265755C,G11 repaired formal artifact projection refresh
CUMCM-2009-B-007,CHANGED,1,EXPECTED,603E5C385A6CAAC2F40895B2AE99DBA469585B649CBA410C24E037F2AD10298D,FBE97ADCD39F8C266E00452C143E3ED6DBA32C4C441A8EC93641E2D41DFA91C8,G11 repaired formal artifact projection refresh
CUMCM-2009-B-008,CHANGED,1,EXPECTED,C06A23AB00B9D7F816B2DE9EF578FF18192FB08D0B76B89A3F1C6C0FE330EB74,188ED1EF99E9483951F35E381A74DAC72251E8B8DB76AE235E738C5ADBA7A12E,G11 repaired formal artifact projection refresh
CUMCM-2010-A-003,CHANGED,1,EXPECTED,693720EF8BBBE9EFEDFB0FA40178BAF1A3B9D132CF309E56F116CBC73A5030F8,AE47893D6DCCE0F686E75FA1DB9123F88734B4658D580DD80097A60F6B90D2BE,G11 repaired formal artifact projection refresh
CUMCM-2010-A-004,CHANGED,1,EXPECTED,6B85431642375C8F5B123A6BF46665EFE7C17B6DE06E4EDDAE7CA88E2B4AF293,6E6BFA271E89E8E4227DD8D9F410860150184A17FC304DCBEC37B86257D621F9,G11 repaired formal artifact projection refresh
CUMCM-2010-A-007,CHANGED,1,EXPECTED,6D92FF5C8F210584B4092592828A459984128D286CE69CFDFB56CE79F2ECAA0F,B9D6703EAAB8C7420D2AD551CC0A74D5FE8DF34413C6B8013C0D2633DC739E55,G11 repaired formal artifact projection refresh
CUMCM-2010-B-003,CHANGED,1,EXPECTED,CE7178DBD75300C70182A8A0FF5B96CF7711B21C15D90E67C89BB51C29274DDB,0890AFC7910D95E479408BC5882A294387F52D9C74E448797BFB2A9E5AA0AC85,G11 repaired formal artifact projection refresh
CUMCM-2010-B-004,CHANGED,1,EXPECTED,3B1B11587160187BCE6A9631741626494331700496BD0843EC5AA706FE68027E,F77C6DA4A2837D2F15FFD54AF7B6B555DD0802541497C4AD1AC56FDFE31D3563,G11 repaired formal artifact projection refresh
CUMCM-2010-B-005,CHANGED,1,EXPECTED,B66FCB25A45406D2D96D6F64AF6D456784E0BBF3DB4DA98D0512081F957606A8,66CE81BD8025ACFE4D7C1E403923B8FAC96723BE3D99A5895FA2DC9BF0CA7B1B,G11 repaired formal artifact projection refresh
CUMCM-2010-B-006,CHANGED,1,EXPECTED,1C121BAA5C74CC0402938D41FDBAD2F4FCC95321CF4CB57D57133DC11417FE6C,D76A4EC9D9898BE983DD53FF55DF78CD87C93556F898F17A278547FC83F96D40,G11 repaired formal artifact projection refresh
CUMCM-2010-C-001,CHANGED,1,EXPECTED,F65739FE83F49E8CB75FFEDBFEB86EB9554D3F9219D7F230B710DCFF5BA56A1D,8D83C514AA1A2A39B43BAF8E9966A622DAC005DE5550C19EC2D2EC6F88075598,G11 repaired formal artifact projection refresh
