diagnostic_attempt_id,paper_id,page_number,primary_page_class,repair_overlay,authoritative_text_extractor,pdf_text_chars,pdf_inspector_quality_status,poppler_quality_status,ocr_required,ocr_target_pages,render_width,render_height,render_pixel_count,render_sha256
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,82,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[82],1191,1684,2005644,1D0AD3B0350AB250916BCB2183BCDA8F74F0D9C240C870585E7A2020960855D9
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,83,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[83],1191,1684,2005644,45A1AE2F80BAC15DF4413981286A745FAD2DBE5F4D4696309B4F0A9C359DECED
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,84,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[84],1191,1684,2005644,6B7C5025DAB55A090F01EAEC1FD27FA4F5BDEDBAC873D98C9E58BA036DA2C1EF
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,85,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[85],1191,1684,2005644,6B9538E10739497BE59E147089000BA6BEEFAE55A01ECBDFFF0C2F2EBC1FFC24
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,86,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[86],1191,1684,2005644,EE21E57AB387A68918434CDDCC9CA71217A4D3055CBA348524E3F89F253B4626
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,87,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[87],1191,1684,2005644,572143BBE7EF70837E83D7949575C260C5E560CA036C42236CB95605CFE77620
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,88,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[88],1191,1684,2005644,F65F68184F50225F63A3D36292B53E7D9275F1565516856A7B6704EFB1504E3B
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,89,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[89],1191,1684,2005644,ACAC4955E6666B67D48BC3077690FE84B888EB9EB36F0CFCA0E6D2A19E1951D1
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,90,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[90],1191,1684,2005644,387285B9452B4F489C30329CBBC7DDF1272529ECB89C74F6FAC8BC1045DE5BF0
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,91,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[91],1191,1684,2005644,1B3203B5CE97F954FD05F3C8A4648B8660BE9662007641E8AE56BB305EAD6751
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,92,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[92],1191,1684,2005644,D181594CC3DBCE6B8D4C6169CE882276E984FC9381C3AEB00C5A0AE7AA32E9DB
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,93,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[93],1191,1684,2005644,FFF8A22329AB8E435CB333923A824F325ABB94F796199C6EDB202E7EC632FFE3
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,94,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[94],1191,1684,2005644,05EC9CB13073AD2AF079831A0C2D5DB917D3627BAF2ECCEFC2747571F8946B62
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,95,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[95],1191,1684,2005644,2FD2B024C510276564375F578DE5783639F0D0F646AE2C9A0099C956207873AE
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,96,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[96],1191,1684,2005644,05C034419CE93EDFADC223196B06EA44AAD426A3A123914F4D7BDD63D40498C0
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,97,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[97],1191,1684,2005644,F6AD31B9F5867C10055ECBC997D3A70C86CB6232230AB61039A2DA2F0113EE74
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,98,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[98],1191,1684,2005644,6D34F75E12A1FA504F5FABF4D61B2BC8776D4B618EDAD27F64FF0EA1B4936183
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,99,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[99],1191,1684,2005644,C573FEF190C5B83521B4111DCE38CCE3605846901113072C1B5D722B7C2B4973
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,100,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[100],1191,1684,2005644,95D2FD2F1906B213EA95384E3D53F33C68206E48C2FCC6E3EF3621B835F66DBC
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,101,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[101],1191,1684,2005644,C0D7E8C1B54ACF2C6EC887CC59118CE87B28FEED0447D951E32DA47B06E6ECA4
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,102,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[102],1191,1684,2005644,DEE6F627760115A8DBD3A7C65ADFC894973355A932785FD5F92FD6F1D44FEA63
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,103,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[103],1191,1684,2005644,C4176DF195D4EFEF5FC78ACD0DAA076FECCBD9242912EA6C1A9EF66A5E20847B
20260902T130335889202_page_scoped_c6d2bda3,CUMCM-2020-B-002,104,TEXT_PAGE,TEXT_LAYER_CORRUPT_ENCODING,NONE,0,CORRUPT_ENCODING,LOW_INFORMATION,1,[104],1191,1684,2005644,C8B1A5047C309042FA8182003FD57E46747A2270EA6FD0060966B545761B2A36
