paper_id,effective_pdf_sha256,logical_page_number,page_class,pdf_inspector_text_chars,poppler_text_chars,text_chars,text_sha256,evidence_source
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,4,TEXT_PAGE,913,899,913,88590E944AD857444B1D9C1221B645B97BC8CA33CDD0059919501CDB082352B4,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,5,TEXT_PAGE,1144,1120,1144,0C2496A89FBD932B8B6EF476F0C0D1276338F25674D23DCE254A2EA984D06191,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,6,TEXT_PAGE,1437,1426,1437,51BA7C960E2FB863F1E676F94BF2B1DC89EDEE7B94A7F359C8A3AC605524A691,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,7,TEXT_PAGE,1073,1063,1073,678A79BAED138429506AD2EA056000CD86051D68DB4D4B2704695D69D3E07385,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,8,TEXT_PAGE,584,550,584,540D15D57C8A6DB5BE4AEB2D8C411AA4FD590FDBC3A8A9A5B2E3B5610079B4B5,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,9,TEXT_PAGE,1119,1142,1119,3BDD8D2D5948099086792217D9F03570BD147C09A558EB29F65205291FC5613A,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,10,TEXT_PAGE,907,913,907,477D77D87C55B102B5CCCC4973C5A1A10311E88DF9CF592F732320122A02EFAF,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,11,TEXT_PAGE,339,305,339,AF8D803F8316CCDBA36F190C1A7D1B670EDD552CCF880C5882B95D32D9520EB8,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,12,TEXT_PAGE,809,784,809,9B1094D80A8ED5489BCC78E6BD53CF714C0B9360FE68BD27F3B315E825D5536F,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,13,TEXT_PAGE,615,581,615,5C6109BEB3FA209A7436C53BA9448C0EDD010191E77BC0C0F418288919666174,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,14,TEXT_PAGE,615,579,615,3CB30B21BA1FAF1485315C73C9497F19E39A3522AC2CC6739D7D7D578ABB8732,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,15,TEXT_PAGE,769,735,769,6C28EF5C63912316A90347D0B6D0626F492875A976F878B364609B29F757F671,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,16,TEXT_PAGE,697,663,697,69208F24CB193ABB080B3AD2DA814A50FD65EB7F929937CD30530052440AE5EA,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,17,TEXT_PAGE,1473,1457,1473,A8F0856C0823F23CE792B91617AE611617B68E15334EF0335DF0CCA1DE1A9544,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,18,TEXT_PAGE,401,313,401,ABB9D73BD75FF6C948EEC71240B31871784D86126F73565B1367EFE5A8FB2EB1,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,19,TEXT_PAGE,473,403,473,DEAFDB22C43EFCBECFB9F6AA49FD02CBC1C07451DE2563A1E1A9BC3F6863B90B,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,20,TEXT_PAGE,689,655,689,4138207D2FC62CFAA12BC7AD82C6EC0D3068595EA702499182FC0AB404E50153,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,21,TEXT_PAGE,757,725,757,48ED6664E4F2E7779A48921A3F3C307B8041EAFC9506806D7E05D5215EA14D42,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,22,TEXT_PAGE,891,854,891,EB1564348E9212BEA8F95C57819196A87FD29E2A1D1BD3E8EAACA028AFA410DE,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,23,TEXT_PAGE,1105,1084,1105,0D124E2869E9A4E24D779D7110208E68D1FED0A771D3AF06497CD2EEC9D364D5,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,24,TEXT_PAGE,1044,1047,1044,A1907878180CA73777320A35BAE27FD78B47EC09BC5720317CF01A627E18B6FC,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,25,TEXT_PAGE,828,808,828,B4FECFA81D6C08C0FA8EEA549B9EA9EA1B2268120C108A21BA32DBB420DE8870,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,26,TEXT_PAGE,1322,1304,1322,7E996B0BD3EF0571D7EED5C7D800CBC64AF81BD20E44E6A1673D32FCB4CC69D8,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,27,TEXT_PAGE,1974,1958,1974,355DF8D3DB5D13F1F7C3615BA98126427F649CF4170BD481173782E4C8261D2C,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,28,TEXT_PAGE,1877,1861,1877,6DD4959E2995EE897A35CD231FC3E22C70B26054A84B40873BE3C51B969FFE44,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,29,TEXT_PAGE,1889,1873,1889,49D5F7813442B140FF115B6741B92C2701A2F7F03DD2E8E19D7EF1362F920FF9,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,30,TEXT_PAGE,1830,1814,1830,40949EA418667C3FD46187D3E9C42C995F30DFF1220859FB4A32F9919966889E,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,31,TEXT_PAGE,1911,1895,1911,27FD726E137581CB870710E57B739651818285354162613ED78855A037CCA47C,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,32,TEXT_PAGE,1869,1853,1869,511B47694031E84DDF0E7A28BBB985B10C9864EA1C2940E6EBBB6DF2EF0967D2,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,33,TEXT_PAGE,1877,1861,1877,BCCD8D9F3E37B161BC97429E3F682FE935E83E6BA1FDC70403FE981A6EA66049,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,34,TEXT_PAGE,1841,1825,1841,88468C71C6BE2D7128ECB5DAA6CD8D7BB3DE9B70BBBA8086DBC1CDDE869DB293,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,35,TEXT_PAGE,1873,1857,1873,DE6746970122902BF0EF7A9D011BA5E3D2BE4BD0C6E8B322D453B7E23A31DB31,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,36,TEXT_PAGE,1942,1926,1942,2C31385F5644C7F6F330EA307C5B4A148F82F8DC637CB87B5E8620A9590C6559,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,37,TEXT_PAGE,1850,1834,1850,505A99ED8938CF04862897C9A002CE4DAA0B3AE25B36D02682ED91ACC3273CF2,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,38,TEXT_PAGE,1856,1840,1856,B03E063F2DBC01722EF27EBAC52CFB7860B99C94555E577CB73159EC5B24942B,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,39,TEXT_PAGE,1865,1849,1865,D4267FA0A6B90EC35A89945E185E02B02A63150249CA623483EEF2684D9AC3A1,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,40,TEXT_PAGE,1918,1902,1918,4F4C209F77D48616EFA768DCAC832440E8DEF6B2DD477C09778FD95C6F6BE7D1,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,41,TEXT_PAGE,1822,1806,1822,4BDEE98BE241154DA279D39628541DA7951315D9B3F7DB77DA7FCE8C1F1A2294,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,42,TEXT_PAGE,1885,1869,1885,99622CF5F9D0883FF18D386FCC1D83008F41828148AE563C43436954315C7C1E,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,43,TEXT_PAGE,1246,1230,1246,E2AD3D65505C11DAE5AACB6AED50D239001DA477B11418931B9BF9BED8F80EFE,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,44,TEXT_PAGE,1017,1001,1017,9A3500F4ED56CA9DD51011B8819AE394D94DC64BAD2B43C51C802519C7023C89,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,45,TEXT_PAGE,1062,1046,1062,8117708110DB4D50CE08521D8D3B083D6102D6ECA2F4EA9A42FC68FDBE2C2F7D,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,46,TEXT_PAGE,1111,1095,1111,2037A67CF03F57A0F5412D01B5F3C3DB07B5FC6C13046D4286B1D3F5BE435C10,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,47,TEXT_PAGE,1098,1082,1098,201B9FF0ABBD1703074E705AEC4705236E041566729670D2573574B279E17140,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,48,TEXT_PAGE,1187,1171,1187,58ABEE4376A147EC40E7C6BC161056466F715ABAFEFE8ECB29A015AC5FF57C1F,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,49,TEXT_PAGE,1227,1211,1227,55943CB95B7EFC7ABC72FE64EA5AE0DEA5DA410040EFF065A64C6BC964B5C627,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,50,TEXT_PAGE,1285,1269,1285,8F802BCDBAD72DDAD7E599E80C63BA7CBAAC4D05884DE7DF1FE30899155ED091,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,51,TEXT_PAGE,1346,1330,1346,28622C2E3D3EF35ADDE41255365C3BBAA662D7DCAA4F8B00382F1E77D1F91328,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,52,TEXT_PAGE,1872,1856,1872,A98396D6FE3E03CF8619BEDEF306BD10A0AA40EBAA3458157544C89FFE626E0C,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,53,TEXT_PAGE,1899,1883,1899,23991A0EACC823216E4A0CDC7DB4735F5A563B9207AAB6E337D3D8AEAACB9164,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,54,TEXT_PAGE,1970,1954,1970,3D35C9A7AB88F9B59F3C0C26A945640760DBA948A8634CF0106D31854EFEBD2C,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,55,TEXT_PAGE,1839,1823,1839,724852232E9498A6DBD9FFB569BA616B956A3D154C9FA0EC223B7295526C5F07,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,56,TEXT_PAGE,1465,1449,1465,8DE11B72D53F2FDDE8CC28B44240A58965A79D492D1A91EDF1576A49D4F9DEC8,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,57,TEXT_PAGE,1355,1339,1355,5854A510D326970065F42D86952D6C3CDB23FF0F973389A221715F892F7FC8E4,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,58,TEXT_PAGE,1315,1299,1315,5CEB93D58FF0E908531B6E921C080A8EAC0567A8CB0E8765DE5F5431BC9E640E,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,59,TEXT_PAGE,1381,1365,1381,0C58E6400F87D97AF3396331118E1780FF3E44F8E5E4E0FCCE9FA8E065256633,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,60,TEXT_PAGE,357,341,357,DC60524A02CD6927021F6EA7C261267D492E93C80E3C908142A39486DFF5AF87,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,61,TEXT_PAGE,1213,1198,1213,1BCE3F0A9740536F8CCC535C1134C74891078FE6A4D2A69757FB23F5C1CADEAD,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,62,TEXT_PAGE,1064,1049,1064,65CA0E8976006F4018BBCE0F60F7424162246E416A87C9BC5BD2C7BFD09D6DEC,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,63,TEXT_PAGE,1444,1428,1444,1BAD06C3EFFC31F09681FA98704007AE1FF4567773D6D09AC22A17C0A8E3702C,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,64,TEXT_PAGE,1390,1374,1390,74D114FB95355AAFE63640C3F9A133D7B5D3BD41B2A999A0B9A6E02631314BEF,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,65,TEXT_PAGE,1357,1341,1357,63EAB621D6B37DA32A692A47D3A0931B5131EBDAF6A888DFEFD4A85F2FD8F1F2,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,66,TEXT_PAGE,736,721,736,EC753FF4B5CAA9B9374889BF61C1E381DE20A332EC8015B0556318527A9C61D2,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,67,TEXT_PAGE,978,962,978,F5222F64F0910FED3F46B864D32E1D31F58A98E6F1C770F67309ED0F778792DA,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,68,TEXT_PAGE,386,370,386,6248A3F61992FAA196FA03D7D2CEDDEF4F4A9BD7A4FAF19F3362E6981ADC5779,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,69,TEXT_PAGE,393,377,393,88E27E82B24E826313F2C392B18EF82E658E1C76D548017A344F41DB5C250721,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,70,TEXT_PAGE,396,380,396,34D0B7F513F3A06D59D3813F85DE09074B5D907F5ECB717B86699A1DF9C9512D,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,71,TEXT_PAGE,429,413,429,8108DE657573E6DA360A235B2E6680E64F1C7447A790D5E2F70B9DA7198B4B70,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,72,TEXT_PAGE,1217,1203,1217,2C0205549ACB8967866AC1899331AF000562104E8BABE37234B8CF8BCC65C6CE,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,73,TEXT_PAGE,1664,1648,1664,9696F14A939B3AE9B67F0F7EB6D5A8009F1C38B3B515D9810C9F1C619ECC3372,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,74,TEXT_PAGE,1279,1263,1279,3502FB46CC33418350B663324761F018033BD6ECD0308C0F9834703B49EF0485,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,75,TEXT_PAGE,1163,1147,1163,A3A3C3C05400F3F007C2AFCAE5643A81F98B106ADF2204100C6950EF48CC2905,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,76,TEXT_PAGE,997,982,997,03C0F8E20A186EC01FBFBDFCFCC8720FDC97F6347818FDA14BF1FC54CFCEE0B0,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,77,TEXT_PAGE,696,681,696,9A4474CE177B452E76DCF89ABA37DFE2D50A47FC630068AEC996ED944E7669BF,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,78,TEXT_PAGE,1038,1022,1038,1E9038E00F500301F79B70E5C12846DAFCE1F65AEEDEAED64204AD069EA448F5,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,79,TEXT_PAGE,1393,1377,1393,24E5F1AACB3898131347526BE3EB0D43AE221C7DB141844F4E7F2DAF0587F4D7,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,80,TEXT_PAGE,1001,985,1001,A20E748A353D3DDB2BA145EEB780A2BBAC085FD92CAEF17DBD2D8F12224D6D7E,REUSED
CUMCM-2013-D-001,3C560062FFD7F9F4E855926AD051346D4FC2366C0052D80159836E1A007812A4,81,TEXT_PAGE,795,779,795,EBA978376EC1785734297E391E28777976CD28CDFAA1FD33BBAC4801F04BDED1,REUSED
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,1,TEXT_PAGE,1344,1331,1344,966138992004A009A3DAE0AEBBF8657528531B4359CB3022BDAD1F6CEBB50CA4,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,2,TEXT_PAGE,1054,1042,1054,318EDBA72770D5CBC17DEC7E8E27D9DDB30E4559FD85AAE9CD5B67052D0E2B51,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,3,TEXT_PAGE,1262,1247,1262,FF60E35392E24F16377752018635B7DA8F96CED2A207809E005D68D788072324,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,4,TEXT_PAGE,618,560,618,0D3CBE907DB3F7A2A924B5BF985B0F3FAEA3EE7E2F0EE98DE04F24F969CCF00F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,5,TEXT_PAGE,1215,1097,1215,71C9D59269C9DA1D46181D43AA78C82A6621FBAEF63816463307BFD6A09112F0,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,6,TEXT_PAGE,915,840,915,8BAED1F4B07DD0731DAE2FB24141D03EF1DE1CE33D8673D4DE885AD177398F76,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,7,TEXT_PAGE,1242,1222,1242,84A98D3F63CB61BD895654ABC864B3A83CE6060150E79ECC29B0158DBBDD39FC,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,8,TEXT_PAGE,857,841,857,6F7095B6D750C64E747237D871F266B1C245FD217B855B0B6A2AACEF206287D9,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,9,TEXT_PAGE,488,406,488,E9C5117245D5BDE158109FE79E417DCD6FAEB8FE32FE475481E8280243673BBE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,10,TEXT_PAGE,868,815,868,7C97AC4B86B00462AFD8F78686F7DAF7E478D8E1ABF5380AED5E6E895ACE5FFA,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,11,TEXT_PAGE,981,975,981,A00780F17C690283A7526DCC51EB59C77152389B5AA3287EF35A0427182568D7,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,12,TEXT_PAGE,988,1012,988,3F5AF77DAE45F43A2E1435ECA905DBEDA4FA6EE4212A91A45771B20DF68582D8,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,13,TEXT_PAGE,476,408,476,27A102751441E88CD66F2270A586AB9C31C9C97D3056C9EFCF6A33690C5857B5,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,14,TEXT_PAGE,747,647,747,FCD630D496A2FD761D8ABFF793C060E664809583E9D37237CC19D9405592BBEF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,15,TEXT_PAGE,1074,1064,1074,AA7C7C7090F6C80D2922D0DF964839E04F64CE3F8E8AF24F2E8AA50515581BB3,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,16,TEXT_PAGE,1157,1044,1157,6C3F1B8C14D07C2453FDB96556B0051850BECE1E150F2DD1360788759EB30B27,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,17,TEXT_PAGE,831,794,831,F41885ED83476081C698DB96AAEBFE464A42491DFF34352F54A7CAB93185A0AF,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,18,TEXT_PAGE,985,946,985,7314C053AD1D9078E944909CFA4F555CA9EF34F7E156B8818CE62C5426CBCB40,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,19,TEXT_PAGE,733,717,733,3CDF6A514ACA117C641CA819BFDFC5DD70B8585C4475870858D621DC978D69C2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,20,TEXT_PAGE,166,132,166,340E7756D4FBA53A4FBC627DC55B8B33DAE7D35FBB55530B0B67400F28479153,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,21,TEXT_PAGE,54,2,54,3E3F456B01B353EC9860DB0AC4AC44AAE5A86DF30BF9A8534E37DCB0AECB01D2,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,22,TEXT_PAGE,54,2,54,8DC7FFD91FB2AF618369DA12F4BAE1CFFC294943F138C1FBB0CE2045DF868D8D,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,23,TEXT_PAGE,54,2,54,AC15CFCAD81BF7CDCDC16B5BCAEC5685D7404E31C3505FE05C4ECC87F07C5760,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,24,TEXT_PAGE,54,2,54,CF1C6CBC1AC9F57E242653D483CC7793D986ADC719C8B5AF83E7ADD40F7B8087,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,25,TEXT_PAGE,54,2,54,CDBF8E771E613BBB77917BD4A22AF00ADDEAA58A5C131E05B76E32B467741C3B,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,26,TEXT_PAGE,54,2,54,4343C5795A21929DDEF45DCF2EBCD7A40021059D995CAAF56D073727825A61CE,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,27,TEXT_PAGE,54,2,54,6EAEA4CA13056CD9E37452C36E38C4F27C0DE562A306BEE51877BEF12BB6F440,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
CUMCM-2013-D-004,ED6EF7DC8A23661F14C36F463E549079FC28CC6DDBF69205B8F346EDDF85E8C4,28,TEXT_PAGE,54,2,54,79E3887DA18256D09FBE4ED1652042D2AFC5E11ACD7645276DB8BCD0A03B2F9F,NEW_READ_ONLY_POPPLER_PDF_INSPECTOR
