paper_id,source_page,original_file_path,original_sha256,readable_file_path,readable_sha256,pdf_inspector_page_chars,poppler_page_chars,pdf_inspector_status,poppler_status,verified_blank_page,final_page_class,classification_evidence,status
CUMCM-2025-A-A066,50,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,585,589,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=50 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,51,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,792,783,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=51 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,52,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1228,1217,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=52 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,53,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,809,813,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=53 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,54,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,716,727,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=54 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,55,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,895,909,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=55 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,56,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,996,1003,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=56 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,57,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1028,1032,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=57 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,58,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1129,1130,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=58 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,59,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1060,1063,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=59 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,60,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,683,701,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=60 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,61,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,755,742,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=61 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,62,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,935,952,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=62 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,63,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1018,1018,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=63 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,64,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,932,939,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=64 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,65,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,891,945,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=65 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,66,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,792,812,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=66 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,67,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1174,1250,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=67 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,68,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1178,1214,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=68 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,69,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,909,915,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=69 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,70,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,707,700,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=70 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,71,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1188,1178,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=71 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,72,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1061,1060,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=72 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,73,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1014,1019,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=73 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,74,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1249,1233,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=74 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,75,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1239,1213,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=75 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,76,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1303,1310,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=76 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,77,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,791,798,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=77 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,78,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1004,1057,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=78 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,79,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,972,970,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=79 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,80,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,962,954,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=80 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,81,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,963,961,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=81 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,82,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1011,1015,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=82 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,83,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,944,945,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=83 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,84,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,917,939,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=84 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,85,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,1260,1282,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=85 uses 1-based numbering.,PASS
CUMCM-2025-A-A066,86,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A066.pdf,9C14EAB19304FE45A36E45A965FA740E2636690630ECD8528335D4E4AEC3E2D4,derived/pilot/pdf_ocr/2025/A066.readable.pdf,DE5A8EFC16F27962652645721EA0C799603DA93CEAD0ED5673B44AB8946778F4,77,76,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=86 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,1,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,2400,2271,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=1 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,2,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1189,1190,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=2 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,3,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1365,1323,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=3 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,4,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1073,1069,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=4 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,5,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,947,912,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=5 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,6,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1444,1398,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=6 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,7,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1415,1423,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=7 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,8,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,731,747,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=8 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,9,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1578,1539,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=9 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,10,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1331,1311,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=10 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,11,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1300,1293,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=11 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,12,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1660,1623,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=12 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,13,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,926,943,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=13 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,14,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1761,1697,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=14 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,15,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1163,1185,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=15 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,16,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1630,1580,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=16 uses 1-based numbering.,PASS
CUMCM-2025-A-A196,17,2025年数学建模国赛真题+优秀论文/2025数学建模国赛优秀论文/A196.pdf,B5FB5FE4B2D06998BC85BB9276CF16AFC1755913D91F18C01D5209F8F13ADA92,derived/pilot/pdf_ocr/2025/A196.readable.pdf,A210D5CD5D45005F95875E843D236AD67229AB85FBF2B0D070CD5EDF8DC93F4A,1306,1271,TEXT_PAGE,TEXT_PAGE,0,TEXT_PAGE,Poppler pdftotext returned meaningful page-scoped text; source_page=17 uses 1-based numbering.,PASS
